trajectory_ID	taxon	abundance	time	type
1	Clostridium-hiranonis	41.4649	43.3	simulation
1	Clostridium-hiranonis	41.4921	43.4	simulation
1	Clostridium-hiranonis	41.5192	43.5	simulation
1	Clostridium-hiranonis	41.5464	43.6	simulation
1	Clostridium-hiranonis	41.5736	43.7	simulation
1	Clostridium-hiranonis	41.6008	43.8	simulation
1	Clostridium-hiranonis	41.6278	43.9	simulation
1	Clostridium-hiranonis	41.6552	44	simulation
1	Clostridium-hiranonis	41.6823	44.1	simulation
1	Clostridium-hiranonis	41.7095	44.2	simulation
1	Clostridium-hiranonis	41.7368	44.3	simulation
1	Clostridium-hiranonis	41.7642	44.4	simulation
1	Clostridium-hiranonis	41.7915	44.5	simulation
1	Clostridium-hiranonis	41.8184	44.6	simulation
1	Clostridium-hiranonis	41.8454	44.7	simulation
1	Clostridium-hiranonis	41.8728	44.8	simulation
1	Clostridium-hiranonis	41.9002	44.9	simulation
1	Clostridium-hiranonis	41.9275	45	simulation
1	Clostridium-hiranonis	41.9549	45.1	simulation
1	Clostridium-hiranonis	41.9822	45.2	simulation
1	Clostridium-hiranonis	42.0096	45.3	simulation
1	Clostridium-hiranonis	42.037	45.4	simulation
1	Clostridium-hiranonis	42.0645	45.5	simulation
1	Clostridium-hiranonis	42.092	45.6	simulation
1	Clostridium-hiranonis	42.1196	45.7	simulation
1	Clostridium-hiranonis	42.1472	45.8	simulation
1	Clostridium-hiranonis	42.1746	45.9	simulation
1	Clostridium-hiranonis	42.202	46	simulation
1	Clostridium-hiranonis	42.2284	46.1	simulation
1	Clostridium-hiranonis	42.2557	46.2	simulation
1	Clostridium-hiranonis	42.2829	46.3	simulation
1	Clostridium-hiranonis	42.3104	46.4	simulation
1	Clostridium-hiranonis	42.3381	46.5	simulation
1	Clostridium-hiranonis	42.3652	46.6	simulation
1	Clostridium-hiranonis	42.3914	46.7	simulation
1	Clostridium-hiranonis	42.4183	46.8	simulation
1	Clostridium-hiranonis	42.4458	46.9	simulation
1	Clostridium-hiranonis	42.4733	47	simulation
1	Clostridium-hiranonis	42.5006	47.1	simulation
1	Clostridium-hiranonis	42.5277	47.2	simulation
1	Clostridium-hiranonis	42.5558	47.3	simulation
1	Clostridium-hiranonis	42.5837	47.4	simulation
1	Clostridium-hiranonis	42.6105	47.5	simulation
1	Clostridium-hiranonis	42.6369	47.6	simulation
1	Clostridium-hiranonis	42.6642	47.7	simulation
1	Clostridium-hiranonis	42.6922	47.8	simulation
1	Clostridium-hiranonis	42.7198	47.9	simulation
1	Clostridium-hiranonis	42.7469	48	simulation
1	Clostridium-hiranonis	42.7745	48.1	simulation
1	Clostridium-hiranonis	42.8019	48.2	simulation
1	Clostridium-hiranonis	42.8296	48.3	simulation
1	Clostridium-hiranonis	42.8572	48.4	simulation
1	Clostridium-hiranonis	42.8847	48.5	simulation
1	Clostridium-hiranonis	42.9107	48.6	simulation
1	Clostridium-hiranonis	42.9374	48.7	simulation
1	Clostridium-hiranonis	42.9635	48.8	simulation
1	Clostridium-hiranonis	42.9896	48.9	simulation
1	Clostridium-hiranonis	43.0152	49	simulation
1	Clostridium-hiranonis	43.0427	49.1	simulation
1	Clostridium-hiranonis	43.0702	49.2	simulation
1	Clostridium-hiranonis	43.0979	49.3	simulation
1	Clostridium-hiranonis	43.1247	49.4	simulation
1	Clostridium-hiranonis	43.1507	49.5	simulation
1	Clostridium-hiranonis	43.1758	49.6	simulation
1	Clostridium-hiranonis	43.2033	49.7	simulation
1	Clostridium-hiranonis	43.2304	49.8	simulation
1	Clostridium-hiranonis	43.2577	49.9	simulation
1	Clostridium-hiranonis	43.2809	50	simulation
1	Clostridium-hiranonis	43.3089	50.1	simulation
1	Clostridium-hiranonis	43.3363	50.2	simulation
1	Clostridium-hiranonis	43.3645	50.3	simulation
1	Clostridium-hiranonis	43.3895	50.4	simulation
1	Clostridium-hiranonis	43.4182	50.5	simulation
1	Clostridium-hiranonis	43.4458	50.6	simulation
1	Clostridium-hiranonis	43.4728	50.7	simulation
1	Clostridium-hiranonis	43.4993	50.8	simulation
1	Clostridium-hiranonis	43.5271	50.9	simulation
1	Clostridium-hiranonis	43.5539	51	simulation
1	Clostridium-hiranonis	43.5803	51.1	simulation
1	Clostridium-hiranonis	43.6081	51.2	simulation
1	Clostridium-hiranonis	43.6339	51.3	simulation
1	Clostridium-hiranonis	43.6607	51.4	simulation
1	Clostridium-hiranonis	43.6884	51.5	simulation
1	Clostridium-hiranonis	43.7156	51.6	simulation
1	Clostridium-hiranonis	43.7417	51.7	simulation
1	Clostridium-hiranonis	43.7669	51.8	simulation
1	Clostridium-hiranonis	43.7936	51.9	simulation
1	Clostridium-hiranonis	43.8203	52	simulation
1	Clostridium-hiranonis	43.8488	52.1	simulation
1	Clostridium-hiranonis	43.8741	52.2	simulation
1	Clostridium-hiranonis	43.9011	52.3	simulation
1	Clostridium-hiranonis	43.9278	52.4	simulation
1	Clostridium-hiranonis	43.9546	52.5	simulation
1	Clostridium-hiranonis	43.9824	52.6	simulation
1	Clostridium-hiranonis	44.0087	52.7	simulation
1	Clostridium-hiranonis	44.0322	52.8	simulation
1	Clostridium-hiranonis	44.0579	52.9	simulation
1	Clostridium-hiranonis	44.0817	53	simulation
1	Clostridium-hiranonis	44.1022	53.1	simulation
1	Clostridium-hiranonis	44.1275	53.2	simulation
1	Clostridium-hiranonis	44.1532	53.3	simulation
1	Clostridium-hiranonis	44.181	53.4	simulation
1	Clostridium-hiranonis	44.2048	53.5	simulation
1	Clostridium-hiranonis	44.2287	53.6	simulation
1	Clostridium-hiranonis	44.2519	53.7	simulation
1	Clostridium-hiranonis	44.2782	53.8	simulation
1	Clostridium-hiranonis	44.3047	53.9	simulation
1	Clostridium-hiranonis	44.3276	54	simulation
1	Clostridium-hiranonis	44.3466	54.1	simulation
1	Clostridium-hiranonis	44.3719	54.2	simulation
1	Clostridium-hiranonis	44.3956	54.3	simulation
1	Clostridium-hiranonis	44.4171	54.4	simulation
1	Clostridium-hiranonis	44.4404	54.5	simulation
1	Clostridium-hiranonis	44.468	54.6	simulation
1	Clostridium-hiranonis	44.4913	54.7	simulation
1	Clostridium-hiranonis	44.512	54.8	simulation
1	Clostridium-hiranonis	44.5393	54.9	simulation
1	Clostridium-hiranonis	44.5662	55	simulation
1	Clostridium-hiranonis	44.5823	55.1	simulation
1	Clostridium-hiranonis	44.6054	55.2	simulation
1	Clostridium-hiranonis	44.6301	55.3	simulation
1	Clostridium-hiranonis	44.6556	55.4	simulation
1	Clostridium-hiranonis	44.6691	55.5	simulation
1	Clostridium-hiranonis	44.6877	55.6	simulation
1	Clostridium-hiranonis	44.7056	55.7	simulation
1	Clostridium-hiranonis	44.7298	55.8	simulation
1	Clostridium-hiranonis	44.7548	55.9	simulation
1	Clostridium-hiranonis	44.7754	56	simulation
1	Clostridium-difficile	926	30	simulation
1	Clostridium-difficile	928.4196	30.1	simulation
1	Clostridium-difficile	930.8451	30.2	simulation
1	Clostridium-difficile	933.2769	30.3	simulation
1	Clostridium-difficile	935.7145	30.4	simulation
1	Clostridium-difficile	938.1583	30.5	simulation
1	Clostridium-difficile	940.6082	30.6	simulation
1	Clostridium-difficile	943.0642	30.7	simulation
1	Clostridium-difficile	945.5267	30.8	simulation
1	Clostridium-difficile	947.9955	30.9	simulation
1	Clostridium-difficile	950.4709	31	simulation
1	Clostridium-difficile	952.9527	31.1	simulation
1	Clostridium-difficile	955.4409	31.2	simulation
1	Clostridium-difficile	957.9356	31.3	simulation
1	Clostridium-difficile	960.4367	31.4	simulation
1	Clostridium-difficile	962.9443	31.5	simulation
1	Clostridium-difficile	965.4585	31.6	simulation
1	Clostridium-difficile	967.9793	31.7	simulation
1	Clostridium-difficile	970.5066	31.8	simulation
1	Clostridium-difficile	973.0406	31.9	simulation
1	Clostridium-difficile	975.5811	32	simulation
1	Clostridium-difficile	978.1281	32.1	simulation
1	Clostridium-difficile	980.6817	32.2	simulation
1	Clostridium-difficile	983.242	32.3	simulation
1	Clostridium-difficile	985.8091	32.4	simulation
1	Clostridium-difficile	988.3827	32.5	simulation
1	Clostridium-difficile	990.963	32.6	simulation
1	Clostridium-difficile	993.55	32.7	simulation
1	Clostridium-difficile	996.1437	32.8	simulation
1	Clostridium-difficile	998.7442	32.9	simulation
1	Clostridium-difficile	1001.3515	33	simulation
1	Clostridium-difficile	1003.9656	33.1	simulation
1	Clostridium-difficile	1006.5865	33.2	simulation
1	Clostridium-difficile	1009.2143	33.3	simulation
1	Clostridium-difficile	1011.8489	33.4	simulation
1	Clostridium-difficile	1014.4904	33.5	simulation
1	Clostridium-difficile	1017.1388	33.6	simulation
1	Clostridium-difficile	1019.7941	33.7	simulation
1	Clostridium-difficile	1022.4564	33.8	simulation
1	Clostridium-difficile	1025.1257	33.9	simulation
1	Clostridium-difficile	1027.8019	34	simulation
1	Clostridium-difficile	1030.4852	34.1	simulation
1	Clostridium-difficile	1033.1754	34.2	simulation
1	Clostridium-difficile	1035.8727	34.3	simulation
1	Clostridium-difficile	1038.577	34.4	simulation
1	Clostridium-difficile	1041.2884	34.5	simulation
1	Clostridium-difficile	1044.0068	34.6	simulation
1	Clostridium-difficile	1046.7323	34.7	simulation
1	Clostridium-difficile	1049.465	34.8	simulation
1	Clostridium-difficile	1052.2048	34.9	simulation
1	Clostridium-difficile	1054.9517	35	simulation
1	Clostridium-difficile	1057.7058	35.1	simulation
1	Clostridium-difficile	1060.4671	35.2	simulation
1	Clostridium-difficile	1063.2356	35.3	simulation
1	Clostridium-difficile	1066.0114	35.4	simulation
1	Clostridium-difficile	1068.7944	35.5	simulation
1	Clostridium-difficile	1071.5846	35.6	simulation
1	Clostridium-difficile	1074.3822	35.7	simulation
1	Clostridium-difficile	1077.187	35.8	simulation
1	Clostridium-difficile	1079.9992	35.9	simulation
1	Clostridium-difficile	1082.8187	36	simulation
1	Clostridium-difficile	1085.6456	36.1	simulation
1	Clostridium-difficile	1088.4798	36.2	simulation
1	Clostridium-difficile	1091.3214	36.3	simulation
1	Clostridium-difficile	1094.1705	36.4	simulation
1	Clostridium-difficile	1097.027	36.5	simulation
1	Clostridium-difficile	1099.891	36.6	simulation
1	Clostridium-difficile	1102.7624	36.7	simulation
1	Clostridium-difficile	1105.6413	36.8	simulation
1	Clostridium-difficile	1108.5278	36.9	simulation
1	Clostridium-difficile	1111.4217	37	simulation
1	Clostridium-difficile	1114.3233	37.1	simulation
1	Clostridium-difficile	1117.2324	37.2	simulation
1	Clostridium-difficile	1120.149	37.3	simulation
1	Clostridium-difficile	1123.0733	37.4	simulation
1	Clostridium-difficile	1126.0053	37.5	simulation
1	Clostridium-difficile	1128.9449	37.6	simulation
1	Clostridium-difficile	1131.8922	37.7	simulation
1	Clostridium-difficile	1134.8471	37.8	simulation
1	Clostridium-difficile	1137.8098	37.9	simulation
1	Clostridium-difficile	1140.7802	38	simulation
1	Clostridium-difficile	1143.7584	38.1	simulation
1	Clostridium-difficile	1146.7444	38.2	simulation
1	Clostridium-difficile	1149.7381	38.3	simulation
1	Clostridium-difficile	1152.7396	38.4	simulation
1	Clostridium-difficile	1155.749	38.5	simulation
1	Clostridium-difficile	1158.7662	38.6	simulation
1	Clostridium-difficile	1161.7913	38.7	simulation
1	Clostridium-difficile	1164.8243	38.8	simulation
1	Clostridium-difficile	1167.8652	38.9	simulation
1	Clostridium-difficile	1170.9141	39	simulation
1	Clostridium-difficile	1173.971	39.1	simulation
1	Clostridium-difficile	1177.0358	39.2	simulation
1	Clostridium-difficile	1180.1086	39.3	simulation
1	Clostridium-difficile	1183.1894	39.4	simulation
1	Clostridium-difficile	1186.2783	39.5	simulation
1	Clostridium-difficile	1189.3752	39.6	simulation
1	Clostridium-difficile	1192.4803	39.7	simulation
1	Clostridium-difficile	1195.5934	39.8	simulation
1	Clostridium-difficile	1198.7146	39.9	simulation
1	Clostridium-difficile	1201.844	40	simulation
1	Clostridium-difficile	1204.9816	40.1	simulation
1	Clostridium-difficile	1208.1273	40.2	simulation
1	Clostridium-difficile	1211.2813	40.3	simulation
1	Clostridium-difficile	1214.4435	40.4	simulation
1	Clostridium-difficile	1217.6139	40.5	simulation
1	Clostridium-difficile	1220.7926	40.6	simulation
1	Clostridium-difficile	1223.9797	40.7	simulation
1	Clostridium-difficile	1227.175	40.8	simulation
1	Clostridium-difficile	1230.3787	40.9	simulation
1	Clostridium-difficile	1233.5908	41	simulation
1	Clostridium-difficile	1236.8112	41.1	simulation
1	Clostridium-difficile	1240.04	41.2	simulation
1	Clostridium-difficile	1243.2773	41.3	simulation
1	Clostridium-difficile	1246.5231	41.4	simulation
1	Clostridium-difficile	1249.7773	41.5	simulation
1	Clostridium-difficile	1253.04	41.6	simulation
1	Clostridium-difficile	1256.3113	41.7	simulation
1	Clostridium-difficile	1259.5911	41.8	simulation
1	Clostridium-difficile	1262.8794	41.9	simulation
1	Clostridium-difficile	1266.1763	42	simulation
1	Clostridium-difficile	1269.4819	42.1	simulation
1	Clostridium-difficile	1272.796	42.2	simulation
1	Clostridium-difficile	1276.1188	42.3	simulation
1	Clostridium-difficile	1279.4503	42.4	simulation
1	Clostridium-difficile	1282.7905	42.5	simulation
1	Clostridium-difficile	1286.1394	42.6	simulation
1	Clostridium-difficile	1289.4971	42.7	simulation
1	Clostridium-difficile	1292.8635	42.8	simulation
1	Clostridium-difficile	1296.2387	42.9	simulation
1	Clostridium-difficile	1299.6227	43	simulation
1	Clostridium-difficile	1303.0155	43.1	simulation
1	Clostridium-difficile	1306.4172	43.2	simulation
1	Clostridium-difficile	1309.8278	43.3	simulation
1	Clostridium-difficile	1313.2473	43.4	simulation
1	Clostridium-difficile	1316.6757	43.5	simulation
1	Clostridium-difficile	1320.113	43.6	simulation
1	Clostridium-difficile	1323.5594	43.7	simulation
1	Clostridium-difficile	1327.0147	43.8	simulation
1	Clostridium-difficile	1330.479	43.9	simulation
1	Clostridium-difficile	1333.9524	44	simulation
1	Clostridium-difficile	1337.4349	44.1	simulation
1	Clostridium-difficile	1340.9264	44.2	simulation
1	Clostridium-difficile	1344.4271	44.3	simulation
1	Clostridium-difficile	1347.9369	44.4	simulation
1	Clostridium-difficile	1351.4559	44.5	simulation
1	Clostridium-difficile	1354.984	44.6	simulation
1	Clostridium-difficile	1358.5214	44.7	simulation
1	Clostridium-difficile	1362.068	44.8	simulation
1	Clostridium-difficile	1365.6238	44.9	simulation
1	Clostridium-difficile	1369.1889	45	simulation
1	Clostridium-difficile	1372.7634	45.1	simulation
1	Clostridium-difficile	1376.3472	45.2	simulation
1	Clostridium-difficile	1379.9403	45.3	simulation
1	Clostridium-difficile	1383.5428	45.4	simulation
1	Clostridium-difficile	1387.1547	45.5	simulation
1	Clostridium-difficile	1390.776	45.6	simulation
1	Clostridium-difficile	1394.4068	45.7	simulation
1	Clostridium-difficile	1398.0471	45.8	simulation
1	Clostridium-difficile	1401.6969	45.9	simulation
1	Clostridium-difficile	1405.3562	46	simulation
1	Clostridium-difficile	1409.025	46.1	simulation
1	Clostridium-difficile	1412.7035	46.2	simulation
1	Clostridium-difficile	1416.3915	46.3	simulation
1	Clostridium-difficile	1420.0892	46.4	simulation
1	Clostridium-difficile	1423.7965	46.5	simulation
1	Clostridium-difficile	1427.5135	46.6	simulation
1	Clostridium-difficile	1431.2402	46.7	simulation
1	Clostridium-difficile	1434.9766	46.8	simulation
1	Clostridium-difficile	1438.7228	46.9	simulation
1	Clostridium-difficile	1442.4787	47	simulation
1	Clostridium-difficile	1446.2445	47.1	simulation
1	Clostridium-difficile	1450.0201	47.2	simulation
1	Clostridium-difficile	1453.8055	47.3	simulation
1	Clostridium-difficile	1457.6008	47.4	simulation
1	Clostridium-difficile	1461.4061	47.5	simulation
1	Clostridium-difficile	1465.2213	47.6	simulation
1	Clostridium-difficile	1469.0464	47.7	simulation
1	Clostridium-difficile	1472.8815	47.8	simulation
1	Clostridium-difficile	1476.7266	47.9	simulation
1	Clostridium-difficile	1480.5818	48	simulation
1	Clostridium-difficile	1484.447	48.1	simulation
1	Clostridium-difficile	1488.3223	48.2	simulation
1	Clostridium-difficile	1492.2078	48.3	simulation
1	Clostridium-difficile	1496.1033	48.4	simulation
1	Clostridium-difficile	1500.0091	48.5	simulation
1	Clostridium-difficile	1503.925	48.6	simulation
1	Clostridium-difficile	1507.8512	48.7	simulation
1	Clostridium-difficile	1511.7876	48.8	simulation
1	Clostridium-difficile	1515.7343	48.9	simulation
1	Clostridium-difficile	1519.6913	49	simulation
1	Clostridium-difficile	1523.6586	49.1	simulation
1	Clostridium-difficile	1527.6363	49.2	simulation
1	Clostridium-difficile	1531.6243	49.3	simulation
1	Clostridium-difficile	1535.6228	49.4	simulation
1	Clostridium-difficile	1539.6317	49.5	simulation
1	Clostridium-difficile	1543.6511	49.6	simulation
1	Clostridium-difficile	1547.6809	49.7	simulation
1	Clostridium-difficile	1551.7213	49.8	simulation
1	Clostridium-difficile	1555.7722	49.9	simulation
1	Clostridium-difficile	1559.8337	50	simulation
1	Clostridium-difficile	1563.9058	50.1	simulation
1	Clostridium-difficile	1567.9886	50.2	simulation
1	Clostridium-difficile	1572.082	50.3	simulation
1	Clostridium-difficile	1576.1861	50.4	simulation
1	Clostridium-difficile	1580.3009	50.5	simulation
1	Clostridium-difficile	1584.4264	50.6	simulation
1	Clostridium-difficile	1588.5627	50.7	simulation
1	Clostridium-difficile	1592.7098	50.8	simulation
1	Clostridium-difficile	1596.8677	50.9	simulation
1	Clostridium-difficile	1601.0365	51	simulation
1	Clostridium-difficile	1605.2162	51.1	simulation
1	Clostridium-difficile	1609.4067	51.2	simulation
1	Clostridium-difficile	1613.6083	51.3	simulation
1	Clostridium-difficile	1617.8207	51.4	simulation
1	Clostridium-difficile	1622.0442	51.5	simulation
1	Clostridium-difficile	1626.2787	51.6	simulation
1	Clostridium-difficile	1630.5243	51.7	simulation
1	Clostridium-difficile	1634.7809	51.8	simulation
1	Clostridium-difficile	1639.0486	51.9	simulation
1	Clostridium-difficile	1643.3275	52	simulation
1	Clostridium-difficile	1647.6176	52.1	simulation
1	Clostridium-difficile	1651.9188	52.2	simulation
1	Clostridium-difficile	1656.2313	52.3	simulation
1	Clostridium-difficile	1660.5551	52.4	simulation
1	Clostridium-difficile	1664.8901	52.5	simulation
1	Clostridium-difficile	1669.2365	52.6	simulation
1	Clostridium-difficile	1673.5942	52.7	simulation
1	Clostridium-difficile	1677.9632	52.8	simulation
1	Clostridium-difficile	1682.3437	52.9	simulation
1	Clostridium-difficile	1686.7356	53	simulation
1	Clostridium-difficile	1691.139	53.1	simulation
1	Clostridium-difficile	1695.5538	53.2	simulation
1	Clostridium-difficile	1699.9802	53.3	simulation
1	Clostridium-difficile	1704.4182	53.4	simulation
1	Clostridium-difficile	1708.8677	53.5	simulation
1	Clostridium-difficile	1713.3288	53.6	simulation
1	Clostridium-difficile	1717.8016	53.7	simulation
1	Clostridium-difficile	1722.2861	53.8	simulation
1	Clostridium-difficile	1726.7823	53.9	simulation
1	Clostridium-difficile	1731.2902	54	simulation
1	Clostridium-difficile	1735.8098	54.1	simulation
1	Clostridium-difficile	1740.3413	54.2	simulation
1	Clostridium-difficile	1744.8846	54.3	simulation
1	Clostridium-difficile	1749.4398	54.4	simulation
1	Clostridium-difficile	1754.0068	54.5	simulation
1	Clostridium-difficile	1758.5858	54.6	simulation
1	Clostridium-difficile	1763.1767	54.7	simulation
1	Clostridium-difficile	1767.7796	54.8	simulation
1	Clostridium-difficile	1772.3946	54.9	simulation
1	Clostridium-difficile	1777.0215	55	simulation
1	Clostridium-difficile	1781.6606	55.1	simulation
1	Clostridium-difficile	1786.3117	55.2	simulation
1	Clostridium-difficile	1790.975	55.3	simulation
1	Clostridium-difficile	1795.6505	55.4	simulation
1	Clostridium-difficile	1800.3382	55.5	simulation
1	Clostridium-difficile	1805.0381	55.6	simulation
1	Clostridium-difficile	1809.7503	55.7	simulation
1	Clostridium-difficile	1814.4748	55.8	simulation
1	Clostridium-difficile	1819.2116	55.9	simulation
1	Clostridium-difficile	1823.9608	56	simulation
1	Proteus-mirabilis	493	30	simulation
1	Proteus-mirabilis	499.9955	30.1	simulation
1	Proteus-mirabilis	507.0878	30.2	simulation
1	Proteus-mirabilis	514.2803	30.3	simulation
1	Proteus-mirabilis	521.573	30.4	simulation
1	Proteus-mirabilis	528.9661	30.5	simulation
1	Proteus-mirabilis	536.4609	30.6	simulation
1	Proteus-mirabilis	544.0551	30.7	simulation
1	Proteus-mirabilis	551.7546	30.8	simulation
1	Proteus-mirabilis	559.5564	30.9	simulation
1	Proteus-mirabilis	567.4683	31	simulation
1	Proteus-mirabilis	575.4998	31.1	simulation
1	Proteus-mirabilis	583.6413	31.2	simulation
1	Proteus-mirabilis	591.8967	31.3	simulation
1	Proteus-mirabilis	600.2689	31.4	simulation
1	Proteus-mirabilis	608.7545	31.5	simulation
1	Proteus-mirabilis	617.3561	31.6	simulation
1	Proteus-mirabilis	626.0825	31.7	simulation
1	Proteus-mirabilis	634.9348	31.8	simulation
1	Proteus-mirabilis	643.9151	31.9	simulation
1	Proteus-mirabilis	653.02	32	simulation
1	Proteus-mirabilis	662.2525	32.1	simulation
1	Proteus-mirabilis	671.6145	32.2	simulation
1	Proteus-mirabilis	681.1013	32.3	simulation
1	Proteus-mirabilis	690.7286	32.4	simulation
1	Proteus-mirabilis	700.4926	32.5	simulation
1	Proteus-mirabilis	710.4014	32.6	simulation
1	Proteus-mirabilis	720.4483	32.7	simulation
1	Proteus-mirabilis	730.6341	32.8	simulation
1	Proteus-mirabilis	740.9596	32.9	simulation
1	Proteus-mirabilis	751.4247	33	simulation
1	Proteus-mirabilis	762.0474	33.1	simulation
1	Proteus-mirabilis	772.8205	33.2	simulation
1	Proteus-mirabilis	783.745	33.3	simulation
1	Proteus-mirabilis	794.8283	33.4	simulation
1	Proteus-mirabilis	806.07	33.5	simulation
1	Proteus-mirabilis	817.4706	33.6	simulation
1	Proteus-mirabilis	829.0313	33.7	simulation
1	Proteus-mirabilis	840.7502	33.8	simulation
1	Proteus-mirabilis	852.6335	33.9	simulation
1	Proteus-mirabilis	864.6858	34	simulation
1	Proteus-mirabilis	876.9099	34.1	simulation
1	Proteus-mirabilis	889.3049	34.2	simulation
1	Proteus-mirabilis	901.8764	34.3	simulation
1	Proteus-mirabilis	914.6274	34.4	simulation
1	Proteus-mirabilis	927.5581	34.5	simulation
1	Proteus-mirabilis	940.6709	34.6	simulation
1	Proteus-mirabilis	953.9597	34.7	simulation
1	Proteus-mirabilis	967.4319	34.8	simulation
1	Proteus-mirabilis	981.1047	34.9	simulation
1	Proteus-mirabilis	994.9784	35	simulation
1	Proteus-mirabilis	1009.0528	35.1	simulation
1	Proteus-mirabilis	1023.3189	35.2	simulation
1	Proteus-mirabilis	1037.7874	35.3	simulation
1	Proteus-mirabilis	1052.4659	35.4	simulation
1	Proteus-mirabilis	1067.3509	35.5	simulation
1	Proteus-mirabilis	1082.4411	35.6	simulation
1	Proteus-mirabilis	1097.7379	35.7	simulation
1	Proteus-mirabilis	1113.2484	35.8	simulation
1	Proteus-mirabilis	1128.9798	35.9	simulation
1	Proteus-mirabilis	1144.9366	36	simulation
1	Proteus-mirabilis	1161.1213	36.1	simulation
1	Proteus-mirabilis	1177.5365	36.2	simulation
1	Proteus-mirabilis	1194.1833	36.3	simulation
1	Proteus-mirabilis	1211.0517	36.4	simulation
1	Proteus-mirabilis	1228.1666	36.5	simulation
1	Proteus-mirabilis	1245.5106	36.6	simulation
1	Proteus-mirabilis	1263.1231	36.7	simulation
1	Proteus-mirabilis	1280.9826	36.8	simulation
1	Proteus-mirabilis	1299.0821	36.9	simulation
1	Proteus-mirabilis	1317.4425	37	simulation
1	Proteus-mirabilis	1336.0647	37.1	simulation
1	Proteus-mirabilis	1354.9538	37.2	simulation
1	Proteus-mirabilis	1374.1078	37.3	simulation
1	Proteus-mirabilis	1393.5324	37.4	simulation
1	Proteus-mirabilis	1413.231	37.5	simulation
1	Proteus-mirabilis	1433.2074	37.6	simulation
1	Proteus-mirabilis	1453.4652	37.7	simulation
1	Proteus-mirabilis	1474.008	37.8	simulation
1	Proteus-mirabilis	1494.8399	37.9	simulation
1	Proteus-mirabilis	1515.9649	38	simulation
1	Proteus-mirabilis	1537.3773	38.1	simulation
1	Proteus-mirabilis	1559.0783	38.2	simulation
1	Proteus-mirabilis	1581.0929	38.3	simulation
1	Proteus-mirabilis	1603.4339	38.4	simulation
1	Proteus-mirabilis	1626.0942	38.5	simulation
1	Proteus-mirabilis	1649.0744	38.6	simulation
1	Proteus-mirabilis	1672.3831	38.7	simulation
1	Proteus-mirabilis	1696.0301	38.8	simulation
1	Proteus-mirabilis	1720.0101	38.9	simulation
1	Proteus-mirabilis	1744.3275	39	simulation
1	Proteus-mirabilis	1768.9865	39.1	simulation
1	Proteus-mirabilis	1793.9895	39.2	simulation
1	Proteus-mirabilis	1819.341	39.3	simulation
1	Proteus-mirabilis	1845.0499	39.4	simulation
1	Proteus-mirabilis	1871.1212	39.5	simulation
1	Proteus-mirabilis	1897.5569	39.6	simulation
1	Proteus-mirabilis	1924.3566	39.7	simulation
1	Proteus-mirabilis	1951.5286	39.8	simulation
1	Proteus-mirabilis	1979.0827	39.9	simulation
1	Proteus-mirabilis	2007.02	40	simulation
1	Proteus-mirabilis	2035.3725	40.1	simulation
1	Proteus-mirabilis	2064.1312	40.2	simulation
1	Proteus-mirabilis	2093.2956	40.3	simulation
1	Proteus-mirabilis	2122.8715	40.4	simulation
1	Proteus-mirabilis	2152.8827	40.5	simulation
1	Proteus-mirabilis	2183.3171	40.6	simulation
1	Proteus-mirabilis	2214.1798	40.7	simulation
1	Proteus-mirabilis	2245.4763	40.8	simulation
1	Proteus-mirabilis	2277.2121	40.9	simulation
1	Proteus-mirabilis	2309.3926	41	simulation
1	Proteus-mirabilis	2342.0282	41.1	simulation
1	Proteus-mirabilis	2375.1225	41.2	simulation
1	Proteus-mirabilis	2408.6749	41.3	simulation
1	Proteus-mirabilis	2442.6964	41.4	simulation
1	Proteus-mirabilis	2477.1946	41.5	simulation
1	Proteus-mirabilis	2512.1729	41.6	simulation
1	Proteus-mirabilis	2547.637	41.7	simulation
1	Proteus-mirabilis	2583.5929	41.8	simulation
1	Proteus-mirabilis	2620.0703	41.9	simulation
1	Proteus-mirabilis	2657.0859	42	simulation
1	Proteus-mirabilis	2694.624	42.1	simulation
1	Proteus-mirabilis	2732.6918	42.2	simulation
1	Proteus-mirabilis	2771.3056	42.3	simulation
1	Proteus-mirabilis	2810.4658	42.4	simulation
1	Proteus-mirabilis	2850.1784	42.5	simulation
1	Proteus-mirabilis	2890.4511	42.6	simulation
1	Proteus-mirabilis	2931.2915	42.7	simulation
1	Proteus-mirabilis	2972.7072	42.8	simulation
1	Proteus-mirabilis	3014.7061	42.9	simulation
1	Proteus-mirabilis	3057.296	43	simulation
1	Proteus-mirabilis	3100.4864	43.1	simulation
1	Proteus-mirabilis	3144.2867	43.2	simulation
1	Proteus-mirabilis	3188.7034	43.3	simulation
1	Proteus-mirabilis	3233.7448	43.4	simulation
1	Proteus-mirabilis	3279.4192	43.5	simulation
1	Proteus-mirabilis	3325.7353	43.6	simulation
1	Proteus-mirabilis	3372.7016	43.7	simulation
1	Proteus-mirabilis	3420.3268	43.8	simulation
1	Proteus-mirabilis	3468.6197	43.9	simulation
1	Proteus-mirabilis	3517.597	44	simulation
1	Proteus-mirabilis	3567.2793	44.1	simulation
1	Proteus-mirabilis	3617.6608	44.2	simulation
1	Proteus-mirabilis	3668.7594	44.3	simulation
1	Proteus-mirabilis	3720.5858	44.4	simulation
1	Proteus-mirabilis	3773.1441	44.5	simulation
1	Proteus-mirabilis	3826.4447	44.6	simulation
